0 0 -49.73653872
0 .0393599827 -49.73651086
0 .0787199654 -49.73654524
0 .1180799481 -49.73658424
0 .1574399308 -49.73659870
0 .1967999135 -49.73669342
0 .2361598962 -49.73674382
0 .2755198789 -49.73682646
0 .3148798616 -49.73694234
0 .3542398443 -49.73700746
0 .3935998270 -49.73714289
0 .4329598097 -49.73724761
0 .4723197924 -49.73734736
0 .5116797751 -49.73750453
0 .5510397578 -49.73760007
0 .5903997405 -49.73774552
0 .6297597232 -49.73788706
0 .6691197059 -49.73798333
0 .7084796886 -49.73814029
0 .7478396713 -49.73823552
0 .7871996540 -49.73834547
0 .8265596367 -49.73848058
0 .8659196194 -49.73855179
0 .9052796021 -49.73867896
0 .9446395848 -49.73876230
0 .9839995675 -49.73881790
0 1.0233595502 -49.73891421
0 1.0627195329 -49.73893301
0 1.1020795156 -49.73898755
0 1.1414394983 -49.73903339
0 1.1807994810 -49.73902647
0 1.2201594637 -49.73907190
0 1.2595194464 -49.73904808
0 1.2988794291 -49.73902559
0 1.3382394118 -49.73902297
0 1.3775993945 -49.73894997
0 1.4169593772 -49.73893039
0 1.4563193599 -49.73887076
0 1.4956793426 -49.73878166
0 1.5350393253 -49.73873424
0 1.5743993080 -49.73860867
0 1.6137592907 -49.73851628
0 1.6531192734 -49.73842177
0 1.6924792561 -49.73827883
0 1.7318392388 -49.73819831
0 1.7711992215 -49.73806012
0 1.8105592042 -49.73792956
0 1.8499191869 -49.73782822
0 1.8892791696 -49.73766150
0 1.9286391523 -49.73755679
0 1.9679991350 -49.73742900
.0393599827 0 -49.73651002
.0393599827 .0393599827 -49.73651002
.0393599827 .0787199654 -49.73653091
.0393599827 .1180799481 -49.73656307
.0393599827 .1574399308 -49.73660236
.0393599827 .1967999135 -49.73666795
.0393599827 .2361598962 -49.73673688
.0393599827 .2755198789 -49.73682006
.0393599827 .3148798616 -49.73691624
.0393599827 .3542398443 -49.73701065
.0393599827 .3935998270 -49.73712240
.0393599827 .4329598097 -49.73723350
.0393599827 .4723197924 -49.73734856
.0393599827 .5116797751 -49.73747764
.0393599827 .5510397578 -49.73759958
.0393599827 .5903997405 -49.73773200
.0393599827 .6297597232 -49.73786413
.0393599827 .6691197059 -49.73798571
.0393599827 .7084796886 -49.73811375
.0393599827 .7478396713 -49.73822690
.0393599827 .7871996540 -49.73833924
.0393599827 .8265596367 -49.73845320
.0393599827 .8659196194 -49.73855272
.0393599827 .9052796021 -49.73865608
.0393599827 .9446395848 -49.73874303
.0393599827 .9839995675 -49.73881530
.0393599827 1.0233595502 -49.73888364
.0393599827 1.0627195329 -49.73892852
.0393599827 1.1020795156 -49.73897274
.0393599827 1.1414394983 -49.73900835
.0393599827 1.1807994810 -49.73902638
.0393599827 1.2201594637 -49.73904309
.0393599827 1.2595194464 -49.73903595
.0393599827 1.2988794291 -49.73901770
.0393599827 1.3382394118 -49.73899377
.0393599827 1.3775993945 -49.73894963
.0393599827 1.4169593772 -49.73890835
.0393599827 1.4563193599 -49.73885161
.0393599827 1.4956793426 -49.73877900
.0393599827 1.5350393253 -49.73870323
.0393599827 1.5743993080 -49.73860422
.0393599827 1.6137592907 -49.73850344
.0393599827 1.6531192734 -49.73839801
.0393599827 1.6924792561 -49.73828153
.0393599827 1.7318392388 -49.73817263
.0393599827 1.7711992215 -49.73804986
.0393599827 1.8105592042 -49.73792439
.0393599827 1.8499191869 -49.73780030
.0393599827 1.8892791696 -49.73766379
.0393599827 1.9286391523 -49.73753901
.0393599827 1.9679991350 -49.73741306
.0787199654 0 -49.73652283
.0787199654 .0393599827 -49.73656013
.0787199654 .0787199654 -49.73656287
.0787199654 .1180799481 -49.73658560
.0787199654 .1574399308 -49.73665791
.0787199654 .1967999135 -49.73668437
.0787199654 .2361598962 -49.73677801
.0787199654 .2755198789 -49.73686184
.0787199654 .3148798616 -49.73693195
.0787199654 .3542398443 -49.73706520
.0787199654 .3935998270 -49.73714564
.0787199654 .4329598097 -49.73726556
.0787199654 .4723197924 -49.73740066
.0787199654 .5116797751 -49.73749147
.0787199654 .5510397578 -49.73764821
.0787199654 .5903997405 -49.73776253
.0787199654 .6297597232 -49.73788139
.0787199654 .6691197059 -49.73803572
.0787199654 .7084796886 -49.73812466
.0787199654 .7478396713 -49.73826278
.0787199654 .7871996540 -49.73837864
.0787199654 .8265596367 -49.73846333
.0787199654 .8659196194 -49.73859995
.0787199654 .9052796021 -49.73867089
.0787199654 .9446395848 -49.73876270
.0787199654 .9839995675 -49.73885611
.0787199654 1.0233595502 -49.73888685
.0787199654 1.0627195329 -49.73896810
.0787199654 1.1020795156 -49.73899802
.0787199654 1.1414394983 -49.73901946
.0787199654 1.1807994810 -49.73907064
.0787199654 1.2201594637 -49.73904815
.0787199654 1.2595194464 -49.73906360
.0787199654 1.2988794291 -49.73905188
.0787199654 1.3382394118 -49.73899925
.0787199654 1.3775993945 -49.73899485
.0787199654 1.4169593772 -49.73892367
.0787199654 1.4563193599 -49.73886996
.0787199654 1.4956793426 -49.73882054
.0787199654 1.5350393253 -49.73870680
.0787199654 1.5743993080 -49.73864375
.0787199654 1.6137592907 -49.73853280
.0787199654 1.6531192734 -49.73841368
.0787199654 1.6924792561 -49.73833275
.0787199654 1.7318392388 -49.73818520
.0787199654 1.7711992215 -49.73808283
.0787199654 1.8105592042 -49.73796494
.0787199654 1.8499191869 -49.73781117
.0787199654 1.8892791696 -49.73771566
.0787199654 1.9286391523 -49.73756482
.0787199654 1.9679991350 -49.73744205
.1180799481 0 -49.73654969
.1180799481 .0393599827 -49.73657255
.1180799481 .0787199654 -49.73658281
.1180799481 .1180799481 -49.73661082
.1180799481 .1574399308 -49.73667110
.1180799481 .1967999135 -49.73671252
.1180799481 .2361598962 -49.73679484
.1180799481 .2755198789 -49.73687725
.1180799481 .3148798616 -49.73695725
.1180799481 .3542398443 -49.73707477
.1180799481 .3935998270 -49.73716698
.1180799481 .4329598097 -49.73728384
.1180799481 .4723197924 -49.73741104
.1180799481 .5116797751 -49.73751542
.1180799481 .5510397578 -49.73765589
.1180799481 .5903997405 -49.73777439
.1180799481 .6297597232 -49.73789543
.1180799481 .6691197059 -49.73803542
.1180799481 .7084796886 -49.73813933
.1180799481 .7478396713 -49.73826851
.1180799481 .7871996540 -49.73838348
.1180799481 .8265596367 -49.73847844
.1180799481 .8659196194 -49.73859724
.1180799481 .9052796021 -49.73867681
.1180799481 .9446395848 -49.73876437
.1180799481 .9839995675 -49.73884886
.1180799481 1.0233595502 -49.73889523
.1180799481 1.0627195329 -49.73896417
.1180799481 1.1020795156 -49.73900030
.1180799481 1.1414394983 -49.73902603
.1180799481 1.1807994810 -49.73906180
.1180799481 1.2201594637 -49.73905296
.1180799481 1.2595194464 -49.73906018
.1180799481 1.2988794291 -49.73904828
.1180799481 1.3382394118 -49.73900887
