-2.7059988120 -1.8039992080 -0.001656 0.015492 -0.008815 0.002864 -0.000795 -0.019610 0.043749 -0.025390 -0.000327 0.000519 0.008939 0.000989 0.272634 -0.001749 -0.001445 -0.000684 0.000080 -0.001680 -0.020351 0.012689 0.002385 0.000509 0.000080 -0.000736 -0.000525 0.000858 -0.001228 0.001513 -0.000239 -0.000167 -0.000593 0.001499 -0.000934 0.000663 -0.000795 -0.000786 -0.000323 0.015492 -0.001587
-2.7059988120 -1.7137992476 -0.001626 0.015233 -0.010803 0.003897 -0.000664 -0.017285 0.037878 -0.021989 -0.000821 0.000291 0.007798 -0.006589 0.289198 -0.004899 -0.001195 -0.000612 -0.000162 -0.001972 -0.016616 0.012273 0.001985 0.000302 -0.000162 -0.000512 -0.000535 0.000988 -0.001126 0.001468 -0.000374 -0.000310 -0.000391 0.001461 -0.000920 0.000389 -0.000664 -0.000691 -0.000209 0.015233 -0.001599
-2.7059988120 -1.6235992872 -0.001568 0.014723 -0.012531 0.005026 -0.000534 -0.015021 0.031728 -0.018051 -0.001489 0.000050 0.006629 -0.012253 0.303433 -0.008091 -0.000852 -0.000553 -0.000352 -0.002075 -0.012802 0.011410 0.001512 0.000098 -0.000352 -0.000278 -0.000548 0.001098 -0.001031 0.001390 -0.000490 -0.000439 -0.000180 0.001388 -0.000913 0.000111 -0.000534 -0.000607 -0.000120 0.014723 -0.001562
-2.7059988120 -1.5333993268 -0.001480 0.013995 -0.013953 0.006227 -0.000411 -0.012850 0.025413 -0.013609 -0.002340 -0.000194 0.005465 -0.016153 0.315032 -0.011191 -0.000403 -0.000503 -0.000487 -0.002008 -0.009010 0.010089 0.000986 -0.000094 -0.000487 -0.000039 -0.000565 0.001184 -0.000942 0.001281 -0.000585 -0.000553 0.000035 0.001282 -0.000905 -0.000162 -0.000411 -0.000536 -0.000060 0.013995 -0.001481
-2.7059988120 -1.4431993664 -0.001363 0.013087 -0.015035 0.007475 -0.000296 -0.010803 0.019050 -0.008706 -0.003378 -0.000434 0.004337 -0.018467 0.323795 -0.014045 0.000162 -0.000464 -0.000567 -0.001793 -0.005333 0.008315 0.000431 -0.000266 -0.000567 0.000199 -0.000592 0.001245 -0.000860 0.001144 -0.000657 -0.000650 0.000250 0.001147 -0.000891 -0.000425 -0.000296 -0.000481 -0.000032 0.013087 -0.001361
-2.7059988120 -1.3529994060 -0.001215 0.012037 -0.015755 0.008741 -0.000196 -0.008904 0.012759 -0.003384 -0.004605 -0.000666 0.003273 -0.019385 0.329628 -0.016480 0.000845 -0.000438 -0.000592 -0.001455 -0.001854 0.006107 -0.000127 -0.000409 -0.000592 0.000429 -0.000628 0.001283 -0.000785 0.000981 -0.000704 -0.000731 0.000462 0.000987 -0.000868 -0.000669 -0.000196 -0.000444 -0.000036 0.012037 -0.001209
-2.7059988120 -1.2627994456 -0.001038 0.010883 -0.016090 0.009996 -0.000115 -0.007171 0.006618 0.002297 -0.006023 -0.000883 0.002293 -0.019118 0.332339 -0.018299 0.001643 -0.000425 -0.000565 -0.001021 0.001360 0.003493 -0.000662 -0.000515 -0.000565 0.000647 -0.000677 0.001300 -0.000719 0.000794 -0.000726 -0.000795 0.000665 0.000807 -0.000831 -0.000893 -0.000115 -0.000427 -0.000071 0.010883 -0.001029
-2.7059988120 -1.1725994852 -0.000834 0.009657 -0.016037 0.011206 -0.000059 -0.005617 0.000716 0.008273 -0.007626 -0.001081 0.001415 -0.017875 0.331914 -0.019296 0.002551 -0.000427 -0.000490 -0.000520 0.004244 0.000513 -0.001148 -0.000577 -0.000490 0.000847 -0.000736 0.001298 -0.000663 0.000589 -0.000723 -0.000843 0.000858 0.000611 -0.000779 -0.001090 -0.000059 -0.000430 -0.000135 0.009657 -0.000826
-2.7059988120 -1.0823995248 -0.000605 0.008396 -0.015596 0.012336 -0.000032 -0.004251 -0.004873 0.014465 -0.009406 -0.001253 0.000647 -0.015869 0.328352 -0.019261 0.003555 -0.000444 -0.000373 0.000024 0.006751 -0.002779 -0.001558 -0.000590 -0.000373 0.001028 -0.000805 0.001275 -0.000617 0.000368 -0.000694 -0.000875 0.001033 0.000405 -0.000710 -0.001258 -0.000032 -0.000452 -0.000222 0.008396 -0.000603
-2.7059988120 -.9921995644 -0.000354 0.007132 -0.014776 0.013351 -0.000036 -0.003076 -0.010086 0.020787 -0.011348 -0.001398 -0.000004 -0.013302 0.321719 -0.017982 0.004640 -0.000474 -0.000221 0.000584 0.008844 -0.006320 -0.001865 -0.000550 -0.000221 0.001184 -0.000882 0.001231 -0.000583 0.000134 -0.000640 -0.000896 0.001187 0.000192 -0.000625 -0.001398 -0.000036 -0.000494 -0.000326 0.007132 -0.000370
-2.7059988120 -.9019996040 -0.000089 0.005894 -0.013597 0.014213 -0.000073 -0.002089 -0.014868 0.027144 -0.013431 -0.001507 -0.000536 -0.010362 0.312138 -0.015255 0.005780 -0.000516 -0.000043 0.001133 0.010494 -0.010037 -0.002042 -0.000455 -0.000043 0.001314 -0.000966 0.001163 -0.000560 -0.000104 -0.000561 -0.000908 0.001314 -0.000024 -0.000524 -0.001507 -0.000073 -0.000554 -0.000444 0.005894 -0.000127
-2.7059988120 -.8117996436 0.000187 0.004709 -0.012087 0.014885 -0.000141 -0.001289 -0.019176 0.033417 -0.015629 -0.001577 -0.000956 -0.007222 0.299752 -0.010891 0.006948 -0.000568 0.000153 0.001647 0.011690 -0.013843 -0.002065 -0.000305 0.000153 0.001414 -0.001056 0.001071 -0.000544 -0.000342 -0.000460 -0.000914 0.001411 -0.000238 -0.000405 -0.001586 -0.000141 -0.000629 -0.000569 0.004709 0.000117
-2.7059988120 -.7215996832 0.000464 0.003605 -0.010286 0.015329 -0.000238 -0.000669 -0.022970 0.039515 -0.017914 -0.001601 -0.001272 -0.004031 0.284906 -0.004716 0.008113 -0.000630 0.000358 0.002102 0.012429 -0.017646 -0.001913 -0.000101 0.000358 0.001483 -0.001153 0.000955 -0.000533 -0.000574 -0.000339 -0.000923 0.001475 -0.000447 -0.000272 -0.001637 -0.000238 -0.000716 -0.000700 0.003605 0.000355
-2.7059988120 -.6313997228 0.000732 0.002611 -0.008201 0.015523 -0.000359 -0.000213 -0.026175 0.045239 -0.020223 -0.001573 -0.001496 -0.000881 0.267487 0.003407 0.009249 -0.000701 0.000556 0.002465 0.012737 -0.021300 -0.001545 0.000150 0.000556 0.001510 -0.001261 0.000819 -0.000512 -0.000788 -0.000207 -0.000936 0.001498 -0.000653 -0.000117 -0.001654 -0.000359 -0.000822 -0.000835 0.002611 0.000580
-2.7059988120 -.5411997624 0.000987 0.001726 -0.005919 0.015391 -0.000482 0.000072 -0.028796 0.050117 -0.022432 -0.001477 -0.001645 0.002052 0.247023 0.013326 0.010291 -0.000783 0.000749 0.002724 0.012581 -0.024689 -0.000978 0.000447 0.000749 0.001504 -0.001375 0.000658 -0.000491 -0.000980 -0.000049 -0.000964 0.001492 -0.000837 0.000044 -0.001636 -0.000482 -0.000914 -0.000958 0.001726 0.000785
-2.7059988120 -.4509998020 0.001214 0.000976 -0.003510 0.014954 -0.000605 0.000224 -0.030792 0.054378 -0.024567 -0.001329 -0.001721 0.004719 0.225174 0.025200 0.011214 -0.000877 0.000927 0.002892 0.012069 -0.027731 -0.000200 0.000772 0.000927 0.001468 -0.001482 0.000502 -0.000454 -0.001150 0.000119 -0.001005 0.001458 -0.000997 0.000216 -0.001594 -0.000605 -0.001003 -0.001068 0.000976 0.000965
-2.7059988120 -.3607998416 0.001406 0.000361 -0.001046 0.014210 -0.000716 0.000265 -0.032178 0.057956 -0.026567 -0.001140 -0.001737 0.007047 0.202452 0.039016 0.011968 -0.000982 0.001081 0.002970 0.011254 -0.030334 0.000770 0.001113 0.001081 0.001400 -0.001575 0.000356 -0.000402 -0.001294 0.000294 -0.001056 0.001398 -0.001129 0.000394 -0.001536 -0.000716 -0.001086 -0.001160 0.000361 0.001116
-2.7059988120 -.2705998812 0.001556 -0.000124 0.001414 0.013161 -0.000802 0.000216 -0.032988 0.060783 -0.028390 -0.000918 -0.001703 0.008998 0.179313 0.054696 0.012504 -0.001098 0.001208 0.002962 0.010198 -0.032435 0.001909 0.001455 0.001208 0.001306 -0.001646 0.000225 -0.000334 -0.001411 0.000471 -0.001120 0.001313 -0.001232 0.000573 -0.001467 -0.000802 -0.001161 -0.001232 -0.000124 0.001239
-2.7059988120 -.1803999208 0.001723 -0.000413 0.003974 0.011844 -0.000876 0.000195 -0.033200 0.062903 -0.030073 -0.000713 -0.001596 0.010497 0.156092 0.072216 0.012784 -0.001155 0.001279 0.002823 0.008901 -0.033927 0.003346 0.001862 0.001279 0.001154 -0.001666 0.000208 -0.000167 -0.001552 0.000551 -0.001126 0.001243 -0.001343 0.000624 -0.001461 -0.000876 -0.001278 -0.001330 -0.000413 0.001355
-2.7059988120 -.0901999604 0.001794 -0.000658 0.006243 0.010216 -0.000875 0.000011 -0.033011 0.064156 -0.031397 -0.000461 -0.001505 0.011634 0.133573 0.091348 0.012751 -0.001278 0.001334 0.002665 0.007551 -0.034859 0.004720 0.002173 0.001334 0.001022 -0.001678 0.000102 -0.000084 -0.001620 0.000717 -0.001205 0.001109 -0.001391 0.000795 -0.001375 -0.000875 -0.001321 -0.001349 -0.000658 0.001413
-2.7059988120 0 0.001818 -0.000808 0.008338 0.008338 -0.000808 -0.000214 -0.032395 0.064577 -0.032396 -0.000214 -0.001397 0.012378 0.111890 0.111890 0.012378 -0.001397 0.001353 0.002445 0.006139 -0.035174 0.006139 0.002445 0.001353 0.000875 -0.001662 0.000005 0.000005 -0.001662 0.000875 -0.001289 0.000958 -0.001407 0.000958 -0.001289 -0.000808 -0.001346 -0.001346 -0.000808 0.001433
-2.7059988120 .0901999604 0.001794 -0.000876 0.010216 0.006243 -0.000658 -0.000461 -0.031400 0.064159 -0.033013 0.000011 -0.001279 0.012751 0.091352 0.133579 0.011634 -0.001505 0.001334 0.002173 0.004720 -0.034861 0.007551 0.002665 0.001334 0.000717 -0.001620 -0.000084 0.000102 -0.001678 0.001022 -0.001375 0.000795 -0.001391 0.001109 -0.001205 -0.000658 -0.001349 -0.001321 -0.000876 0.001413
-2.7059988120 .1803999208 0.001723 -0.000876 0.011845 0.003974 -0.000413 -0.000713 -0.030074 0.062906 -0.033201 0.000195 -0.001155 0.012784 0.072220 0.156097 0.010498 -0.001596 0.001279 0.001862 0.003347 -0.033928 0.008901 0.002823 0.001279 0.000551 -0.001552 -0.000167 0.000208 -0.001666 0.001154 -0.001461 0.000624 -0.001342 0.001243 -0.001126 -0.000413 -0.001330 -0.001278 -0.000876 0.001355
-2.7059988120 .2705998812 0.001556 -0.000803 0.013160 0.001413 -0.000123 -0.000918 -0.028387 0.060782 -0.032987 0.000216 -0.001097 0.012503 0.054695 0.179313 0.008996 -0.001703 0.001208 0.001455 0.001908 -0.032433 0.010198 0.002962 0.001208 0.000471 -0.001410 -0.000334 0.000225 -0.001646 0.001306 -0.001467 0.000573 -0.001233 0.001314 -0.001120 -0.000123 -0.001232 -0.001161 -0.000803 0.001239
-2.7059988120 .3607998416 0.001405 -0.000716 0.014210 -0.001045 0.000361 -0.001140 -0.026570 0.057956 -0.032179 0.000265 -0.000982 0.011968 0.039015 0.202451 0.007048 -0.001737 0.001081 0.001112 0.000771 -0.030336 0.011255 0.002970 0.001081 0.000294 -0.001294 -0.000402 0.000356 -0.001575 0.001400 -0.001536 0.000394 -0.001129 0.001398 -0.001057 0.000361 -0.001160 -0.001086 -0.000716 0.001116
-2.7059988120 .4509998020 0.001214 -0.000605 0.014953 -0.003510 0.000976 -0.001329 -0.024567 0.054381 -0.030792 0.000224 -0.000877 0.011214 0.025202 0.225180 0.004718 -0.001721 0.000927 0.000772 -0.000200 -0.027731 0.012068 0.002892 0.000927 0.000119 -0.001150 -0.000454 0.000502 -0.001482 0.001467 -0.001594 0.000216 -0.000997 0.001458 -0.001005 0.000976 -0.001068 -0.001003 -0.000605 0.000965
-2.7059988120 .5411997624 0.000987 -0.000482 0.015391 -0.005920 0.001726 -0.001476 -0.022432 0.050118 -0.028796 0.000072 -0.000783 0.010291 0.013327 0.247027 0.002052 -0.001645 0.000749 0.000447 -0.000978 -0.024689 0.012581 0.002724 0.000749 -0.000049 -0.000980 -0.000491 0.000658 -0.001375 0.001505 -0.001636 0.000044 -0.000836 0.001492 -0.000964 0.001726 -0.000958 -0.000914 -0.000482 0.000784
-2.7059988120 .6313997228 0.000733 -0.000359 0.015524 -0.008206 0.002611 -0.001573 -0.020216 0.045248 -0.026173 -0.000214 -0.000700 0.009249 0.003413 0.267510 -0.000887 -0.001496 0.000556 0.000151 -0.001547 -0.021294 0.012735 0.002467 0.000556 -0.000207 -0.000787 -0.000513 0.000818 -0.001261 0.001510 -0.001654 -0.000118 -0.000653 0.001498 -0.000936 0.002611 -0.000835 -0.000822 -0.000359 0.000579
-2.7059988120 .7215996832 0.000464 -0.000238 0.015330 -0.010285 0.003605 -0.001601 -0.017915 0.039512 -0.022971 -0.000669 -0.000631 0.008113 -0.004717 0.284901 -0.004030 -0.001272 0.000358 -0.000101 -0.001912 -0.017647 0.012430 0.002102 0.000358 -0.000339 -0.000574 -0.000533 0.000955 -0.001153 0.001483 -0.001637 -0.000272 -0.000447 0.001475 -0.000923 0.003605 -0.000700 -0.000716 -0.000238 0.000355
-2.7059988120 .8117996436 0.000187 -0.000142 0.014885 -0.012089 0.004710 -0.001577 -0.015630 0.033426 -0.019177 -0.001289 -0.000568 0.006949 -0.010890 0.299798 -0.007223 -0.000956 0.000153 -0.000305 -0.002065 -0.013844 0.011691 0.001647 0.000153 -0.000460 -0.000342 -0.000544 0.001071 -0.001056 0.001414 -0.001587 -0.000405 -0.000238 0.001412 -0.000915 0.004710 -0.000569 -0.000629 -0.000142 0.000117
-2.7059988120 .9019996040 -0.000089 -0.000073 0.014212 -0.013597 0.005894 -0.001507 -0.013430 0.027143 -0.014868 -0.002089 -0.000516 0.005780 -0.015255 0.312134 -0.010363 -0.000536 -0.000043 -0.000455 -0.002042 -0.010036 0.010494 0.001134 -0.000043 -0.000561 -0.000104 -0.000560 0.001163 -0.000966 0.001314 -0.001507 -0.000523 -0.000024 0.001314 -0.000908 0.005894 -0.000444 -0.000554 -0.000073 -0.000127
-2.7059988120 .9921995644 -0.000355 -0.000036 0.013351 -0.014775 0.007132 -0.001397 -0.011348 0.020784 -0.010087 -0.003076 -0.000474 0.004640 -0.017983 0.321701 -0.013300 -0.000004 -0.000221 -0.000550 -0.001865 -0.006320 0.008844 0.000584 -0.000221 -0.000640 0.000134 -0.000584 0.001231 -0.000882 0.001184 -0.001398 -0.000625 0.000192 0.001186 -0.000896 0.007132 -0.000326 -0.000494 -0.000036 -0.000370
-2.7059988120 1.0823995248 -0.000605 -0.000032 0.012336 -0.015596 0.008396 -0.001253 -0.009406 0.014463 -0.004874 -0.004251 -0.000444 0.003555 -0.019261 0.328344 -0.015869 0.000647 -0.000373 -0.000590 -0.001558 -0.002779 0.006751 0.000024 -0.000373 -0.000694 0.000368 -0.000617 0.001275 -0.000805 0.001028 -0.001259 -0.000710 0.000405 0.001033 -0.000875 0.008396 -0.000222 -0.000453 -0.000032 -0.000603
-2.7059988120 1.1725994852 -0.000834 -0.000059 0.011206 -0.016037 0.009657 -0.001081 -0.007626 0.008272 0.000716 -0.005617 -0.000427 0.002551 -0.019296 0.331909 -0.017876 0.001415 -0.000490 -0.000577 -0.001148 0.000514 0.004244 -0.000520 -0.000490 -0.000722 0.000589 -0.000663 0.001298 -0.000736 0.000847 -0.001090 -0.000779 0.000611 0.000858 -0.000843 0.009657 -0.000135 -0.000429 -0.000059 -0.000826
-2.7059988120 1.2627994456 -0.001038 -0.000115 0.009997 -0.016090 0.010883 -0.000883 -0.006023 0.002297 0.006617 -0.007171 -0.000425 0.001643 -0.018299 0.332335 -0.019118 0.002293 -0.000565 -0.000515 -0.000661 0.003493 0.001360 -0.001021 -0.000565 -0.000726 0.000794 -0.000719 0.001300 -0.000677 0.000646 -0.000893 -0.000831 0.000807 0.000665 -0.000795 0.010883 -0.000071 -0.000427 -0.000115 -0.001029
-2.7059988120 1.3529994060 -0.001215 -0.000196 0.008741 -0.015755 0.012037 -0.000665 -0.004605 -0.003383 0.012760 -0.008904 -0.000438 0.000845 -0.016480 0.329633 -0.019385 0.003273 -0.000592 -0.000409 -0.000127 0.006107 -0.001854 -0.001455 -0.000592 -0.000704 0.000981 -0.000785 0.001283 -0.000628 0.000429 -0.000669 -0.000868 0.000987 0.000462 -0.000731 0.012037 -0.000036 -0.000444 -0.000196 -0.001209
-2.7059988120 1.4431993664 -0.001363 -0.000296 0.007475 -0.015037 0.013087 -0.000434 -0.003377 -0.008704 0.019055 -0.010803 -0.000464 0.000162 -0.014047 0.323827 -0.018466 0.004337 -0.000567 -0.000266 0.000431 0.008315 -0.005333 -0.001793 -0.000567 -0.000657 0.001144 -0.000860 0.001245 -0.000591 0.000199 -0.000425 -0.000891 0.001147 0.000250 -0.000650 0.013087 -0.000032 -0.000481 -0.000296 -0.001361
-2.7059988120 1.5333993268 -0.001480 -0.000411 0.006227 -0.013953 0.013995 -0.000194 -0.002340 -0.013609 0.025413 -0.012850 -0.000503 -0.000403 -0.011192 0.315032 -0.016153 0.005465 -0.000487 -0.000094 0.000986 0.010089 -0.009010 -0.002008 -0.000487 -0.000585 0.001282 -0.000943 0.001184 -0.000565 -0.000039 -0.000162 -0.000905 0.001282 0.000035 -0.000553 0.013995 -0.000060 -0.000536 -0.000411 -0.001481
-2.7059988120 1.6235992872 -0.001568 -0.000534 0.005026 -0.012530 0.014722 0.000050 -0.001489 -0.018051 0.031721 -0.015020 -0.000552 -0.000852 -0.008090 0.303393 -0.012253 0.006629 -0.000351 0.000098 0.001511 0.011409 -0.012801 -0.002075 -0.000351 -0.000490 0.001390 -0.001031 0.001098 -0.000548 -0.000278 0.000111 -0.000913 0.001388 -0.000180 -0.000439 0.014722 -0.000120 -0.000607 -0.000534 -0.001562
-2.7059988120 1.7137992476 -0.001626 -0.000664 0.003897 -0.010802 0.015232 0.000291 -0.000821 -0.021988 0.037870 -0.017285 -0.000612 -0.001195 -0.004897 0.289157 -0.006591 0.007797 -0.000162 0.000302 0.001984 0.012272 -0.016615 -0.001972 -0.000162 -0.000374 0.001467 -0.001126 0.000989 -0.000535 -0.000512 0.000389 -0.000920 0.001461 -0.000391 -0.000309 0.015232 -0.000209 -0.000691 -0.000664 -0.001599
-2.7059988120 1.8039992080 -0.001656 -0.000795 0.002865 -0.008789 0.015491 0.000520 -0.000328 -0.025395 0.043714 -0.019632 -0.000685 -0.001446 -0.001727 0.272516 0.000972 0.008939 0.000078 0.000508 0.002380 0.012693 -0.020368 -0.001670 0.000078 -0.000238 0.001512 -0.001229 0.000859 -0.000523 -0.000736 0.000661 -0.000935 0.001499 -0.000593 -0.000164 0.015491 -0.000323 -0.000787 -0.000795 -0.001586
-2.7059988120 1.8941991684 -0.001643 -0.000926 0.001955 -0.006558 0.015457 0.000731 0.000008 -0.028143 0.048845 -0.021833 -0.000759 -0.001612 0.001275 0.252761 0.010428 0.010017 0.000363 0.000697 0.002663 0.012661 -0.023794 -0.001155 0.000363 -0.000093 0.001509 -0.001344 0.000701 -0.000498 -0.000930 0.000920 -0.000955 0.001496 -0.000789 -0.000001 0.015457 -0.000448 -0.000889 -0.000926 -0.001508
-2.7059988120 1.9843991288 -0.001607 -0.001040 0.001167 -0.004176 0.015103 0.000918 0.000194 -0.030309 0.053282 -0.023995 -0.000850 -0.001707 0.004022 0.231242 0.021768 0.010977 0.000681 0.000880 0.002855 0.012241 -0.026941 -0.000432 0.000681 0.000073 0.001481 -0.001454 0.000544 -0.000466 -0.001106 0.001155 -0.000993 0.001470 -0.000956 0.000168 0.015103 -0.000572 -0.000979 -0.001040 -0.001374
-2.7059988120 2.0745990892 -0.001553 -0.001137 0.000516 -0.001721 0.014443 0.001078 0.000263 -0.031859 0.057053 -0.026037 -0.000952 -0.001738 0.006448 0.208710 0.035060 0.011782 0.001019 0.001042 0.002958 0.011502 -0.029672 0.000487 0.001019 0.000246 0.001421 -0.001551 0.000394 -0.000418 -0.001257 0.001357 -0.001041 0.001417 -0.001096 0.000345 0.014443 -0.000688 -0.001064 -0.001137 -0.001195
-2.7059988120 2.1647990496 -0.001487 -0.001214 -0.000004 0.000748 0.013477 0.001208 0.000237 -0.032822 0.060082 -0.027914 -0.001065 -0.001716 0.008506 0.185622 0.050233 0.012382 0.001362 0.001176 0.002972 0.010507 -0.031916 0.001584 0.001362 0.000422 0.001334 -0.001629 0.000259 -0.000354 -0.001381 0.001519 -0.001101 0.001339 -0.001207 0.000524 0.013477 -0.000782 -0.001141 -0.001214 -0.000981
-2.7059988120 2.2549990100 -0.001484 -0.001321 -0.000329 0.003332 0.012242 0.001333 0.000236 -0.033170 0.062409 -0.029662 -0.001122 -0.001617 0.010118 0.162311 0.067262 0.012738 0.001772 0.001257 0.002853 0.009252 -0.033567 0.002987 0.001772 0.000504 0.001187 -0.001657 0.000239 -0.000189 -0.001529 0.001696 -0.001106 0.001276 -0.001324 0.000576 0.012242 -0.000866 -0.001263 -0.001321 -0.000781
-2.7059988120 2.3451989704 -0.001399 -0.001346 -0.000601 0.005640 0.010686 0.001401 0.000066 -0.033107 0.063898 -0.031068 -0.001245 -0.001532 0.011364 0.139650 0.085983 0.012792 0.002091 0.001323 0.002715 0.007927 -0.034666 0.004339 0.002091 0.000672 0.001060 -0.001678 0.000130 -0.000107 -0.001604 0.001780 -0.001183 0.001147 -0.001381 0.000749 0.010686 -0.000882 -0.001311 -0.001346 -0.000530
-2.7059988120 2.4353989308 -0.001313 -0.001349 -0.000776 0.007787 0.008873 0.001431 -0.000149 -0.032603 0.064546 -0.032160 -0.001366 -0.001428 0.012213 0.117703 0.106161 0.012515 0.002375 0.001351 0.002511 0.006527 -0.035151 0.005751 0.002375 0.000833 0.000917 -0.001669 0.000031 -0.000020 -0.001654 0.001816 -0.001266 0.001000 -0.001406 0.000915 0.008873 -0.000834 -0.001341 -0.001349 -0.000279
-2.7059988120 2.5255988912 -0.001227 -0.001330 -0.000865 0.009727 0.006834 0.001422 -0.000392 -0.031706 0.064356 -0.032885 -0.001477 -0.001312 0.012684 0.096823 0.127566 0.011875 0.002611 0.001343 0.002251 0.005105 -0.035008 0.007170 0.002611 0.000983 0.000761 -0.001634 -0.000060 0.000075 -0.001677 0.001806 -0.001352 0.000840 -0.001398 0.001069 0.006834 -0.000708 -0.001350 -0.001330 -0.000047
-2.7059988120 2.6157988516 -0.001147 -0.001292 -0.000882 0.011427 0.004608 0.001374 -0.000645 -0.030466 0.063329 -0.033194 -0.001573 -0.001189 0.012807 0.077284 0.149891 0.010848 0.002786 0.001298 0.001950 0.003714 -0.034243 0.008542 0.002786 0.001120 0.000597 -0.001573 -0.000145 0.000178 -0.001672 0.001747 -0.001438 0.000671 -0.001359 0.001208 0.004608 -0.000490 -0.001338 -0.001292 0.000150
