.1967999136 .7871996544 1.4063 2.7248 1.3185
.1967999136 .8527996256 1.3991 2.7254 1.3263
.1967999136 .9183995968 1.3925 2.7260 1.3335
.1967999136 .9839995680 1.3863 2.7264 1.3401
.1967999136 1.0495995392 1.3805 2.7262 1.3457
.1967999136 1.1151995104 1.3767 2.7268 1.3501
.1967999136 1.1807994816 1.3734 2.7267 1.3533
.1967999136 1.2463994528 1.3723 2.7267 1.3544
.1967999136 1.3119994240 1.3748 2.7267 1.3519
.1967999136 1.3775993952 1.3785 2.7265 1.3480
.1967999136 1.4431993664 1.3834 2.7265 1.3431
.1967999136 1.5087993376 1.3891 2.7260 1.3369
.1967999136 1.5743993088 1.3955 2.7256 1.3301
.1967999136 1.6399992800 1.4025 2.7249 1.3224
.1967999136 1.7055992512 1.4102 2.7246 1.3144
.1967999136 1.7711992224 1.4180 2.7241 1.3061
.1967999136 1.8367991936 1.4256 2.7234 1.2978
.1967999136 1.9023991648 1.4332 2.7229 1.2897
.1967999136 1.9679991360 1.4398 2.7218 1.2820
.2623998848 0 1.4642 2.7104 1.2462
.2623998848 .0655999712 1.4633 2.7054 1.2421
.2623998848 .1311999424 1.4606 2.7034 1.2428
.2623998848 .1967999136 1.4580 2.7041 1.2461
.2623998848 .2623998848 1.4553 2.7080 1.2527
.2623998848 .3279998560 1.4512 2.7144 1.2632
.2623998848 .3935998272 1.4463 2.7237 1.2774
.2623998848 .4591997984 1.4406 2.7348 1.2942
.2623998848 .5247997696 1.4342 2.7353 1.3011
.2623998848 .5903997408 1.4272 2.7358 1.3086
.2623998848 .6559997120 1.4199 2.7363 1.3164
.2623998848 .7215996832 1.4124 2.7368 1.3244
.2623998848 .7871996544 1.4048 2.7372 1.3324
.2623998848 .8527996256 1.3977 2.7378 1.3401
.2623998848 .9183995968 1.3906 2.7380 1.3474
.2623998848 .9839995680 1.3842 2.7382 1.3540
.2623998848 1.0495995392 1.3788 2.7385 1.3597
.2623998848 1.1151995104 1.3743 2.7388 1.3645
.2623998848 1.1807994816 1.3709 2.7389 1.3680
.2623998848 1.2463994528 1.3696 2.7389 1.3693
.2623998848 1.3119994240 1.3725 2.7389 1.3664
.2623998848 1.3775993952 1.3765 2.7387 1.3622
.2623998848 1.4431993664 1.3815 2.7385 1.3570
.2623998848 1.5087993376 1.3877 2.7384 1.3507
.2623998848 1.5743993088 1.3943 2.7381 1.3438
.2623998848 1.6399992800 1.4014 2.7377 1.3363
.2623998848 1.7055992512 1.4087 2.7371 1.3284
.2623998848 1.7711992224 1.4162 2.7366 1.3204
.2623998848 1.8367991936 1.4236 2.7361 1.3125
.2623998848 1.9023991648 1.4310 2.7357 1.3047
.2623998848 1.9679991360 1.4375 2.7350 1.2975
.3279998560 0 1.4594 2.7151 1.2557
.3279998560 .0655999712 1.4586 2.7085 1.2499
.3279998560 .1311999424 1.4560 2.7049 1.2489
.3279998560 .1967999136 1.4520 2.7039 1.2519
.3279998560 .2623998848 1.4498 2.7062 1.2564
.3279998560 .3279998560 1.4465 2.7114 1.2649
.3279998560 .3935998272 1.4418 2.7187 1.2769
.3279998560 .4591997984 1.4366 2.7291 1.2925
.3279998560 .5247997696 1.4306 2.7421 1.3115
.3279998560 .5903997408 1.4242 2.7521 1.3279
.3279998560 .6559997120 1.4171 2.7524 1.3353
.3279998560 .7215996832 1.4099 2.7528 1.3429
.3279998560 .7871996544 1.4023 2.7528 1.3505
.3279998560 .8527996256 1.3952 2.7532 1.3580
.3279998560 .9183995968 1.3883 2.7535 1.3652
.3279998560 .9839995680 1.3822 2.7540 1.3718
.3279998560 1.0495995392 1.3763 2.7539 1.3776
.3279998560 1.1151995104 1.3715 2.7542 1.3827
.3279998560 1.1807994816 1.3676 2.7542 1.3866
.3279998560 1.2463994528 1.3661 2.7542 1.3881
.3279998560 1.3119994240 1.3695 2.7542 1.3847
.3279998560 1.3775993952 1.3738 2.7541 1.3803
.3279998560 1.4431993664 1.3792 2.7541 1.3749
.3279998560 1.5087993376 1.3854 2.7540 1.3686
.3279998560 1.5743993088 1.3920 2.7537 1.3617
.3279998560 1.6399992800 1.3988 2.7531 1.3543
.3279998560 1.7055992512 1.4061 2.7528 1.3467
.3279998560 1.7711992224 1.4135 2.7525 1.3390
.3279998560 1.8367991936 1.4205 2.7521 1.3316
.3279998560 1.9023991648 1.4273 2.7492 1.3219
.3279998560 1.9679991360 1.4336 2.7352 1.3016
.3935998272 0 1.4538 2.7207 1.2669
.3935998272 .0655999712 1.4530 2.7125 1.2595
.3935998272 .1311999424 1.4507 2.7073 1.2566
.3935998272 .1967999136 1.4466 2.7049 1.2583
.3935998272 .2623998848 1.4431 2.7054 1.2623
.3935998272 .3279998560 1.4401 2.7087 1.2686
.3935998272 .3935998272 1.4364 2.7149 1.2785
.3935998272 .4591997984 1.4317 2.7238 1.2921
.3935998272 .5247997696 1.4261 2.7350 1.3089
.3935998272 .5903997408 1.4199 2.7487 1.3288
.3935998272 .6559997120 1.4133 2.7647 1.3514
.3935998272 .7215996832 1.4066 2.7719 1.3653
.3935998272 .7871996544 1.3991 2.7717 1.3726
.3935998272 .8527996256 1.3923 2.7722 1.3799
.3935998272 .9183995968 1.3854 2.7722 1.3868
.3935998272 .9839995680 1.3790 2.7723 1.3933
.3935998272 1.0495995392 1.3731 2.7724 1.3993
.3935998272 1.1151995104 1.3683 2.7728 1.4045
.3935998272 1.1807994816 1.3639 2.7726 1.4087
.3935998272 1.2463994528 1.3620 2.7725 1.4105
.3935998272 1.3119994240 1.3657 2.7725 1.4068
.3935998272 1.3775993952 1.3703 2.7723 1.4020
.3935998272 1.4431993664 1.3760 2.7724 1.3964
.3935998272 1.5087993376 1.3824 2.7726 1.3902
.3935998272 1.5743993088 1.3891 2.7725 1.3834
.3935998272 1.6399992800 1.3957 2.7720 1.3763
.3935998272 1.7055992512 1.4029 2.7718 1.3689
.3935998272 1.7711992224 1.4099 2.7716 1.3617
.3935998272 1.8367991936 1.4166 2.7563 1.3397
.3935998272 1.9023991648 1.4230 2.7414 1.3184
.3935998272 1.9679991360 1.4287 2.7288 1.3001
.4591997984 0 1.4476 2.7272 1.2796
.4591997984 .0655999712 1.4472 2.7178 1.2706
.4591997984 .1311999424 1.4448 2.7109 1.2661
.4591997984 .1967999136 1.4410 2.7070 1.2660
.4591997984 .2623998848 1.4359 2.7059 1.2700
.4591997984 .3279998560 1.4333 2.7075 1.2742
.4591997984 .3935998272 1.4300 2.7120 1.2820
.4591997984 .4591997984 1.4258 2.7191 1.2933
.4591997984 .5247997696 1.4208 2.7288 1.3080
.4591997984 .5903997408 1.4151 2.7410 1.3259
.4591997984 .6559997120 1.4088 2.7555 1.3467
.4591997984 .7215996832 1.4025 2.7726 1.3701
.4591997984 .7871996544 1.3956 2.7914 1.3958
.4591997984 .8527996256 1.3888 2.7939 1.4051
.4591997984 .9183995968 1.3823 2.7941 1.4118
.4591997984 .9839995680 1.3758 2.7941 1.4183
.4591997984 1.0495995392 1.3696 2.7939 1.4243
.4591997984 1.1151995104 1.3645 2.7941 1.4296
.4591997984 1.1807994816 1.3598 2.7940 1.4342
.4591997984 1.2463994528 1.3579 2.7939 1.4360
.4591997984 1.3119994240 1.3619 2.7939 1.4320
.4591997984 1.3775993952 1.3668 2.7939 1.4271
.4591997984 1.4431993664 1.3726 2.7939 1.4213
.4591997984 1.5087993376 1.3787 2.7939 1.4152
.4591997984 1.5743993088 1.3856 2.7941 1.4085
.4591997984 1.6399992800 1.3923 2.7940 1.4017
.4591997984 1.7055992512 1.3992 2.7818 1.3826
.4591997984 1.7711992224 1.4056 2.7636 1.3580
.4591997984 1.8367991936 1.4119 2.7479 1.3360
.4591997984 1.9023991648 1.4180 2.7347 1.3167
.4591997984 1.9679991360 1.4231 2.7234 1.3003
.5247997696 0 1.4410 2.7347 1.2937
.5247997696 .0655999712 1.4404 2.7237 1.2833
.5247997696 .1311999424 1.4383 2.7153 1.2770
.5247997696 .1967999136 1.4345 2.7095 1.2750
.5247997696 .2623998848 1.4300 2.7071 1.2771
.5247997696 .3279998560 1.4254 2.7070 1.2816
.5247997696 .3935998272 1.4229 2.7100 1.2871
.5247997696 .4591997984 1.4192 2.7155 1.2963
.5247997696 .5247997696 1.4150 2.7238 1.3088
.5247997696 .5903997408 1.4097 2.7342 1.3245
.5247997696 .6559997120 1.4041 2.7474 1.3433
.5247997696 .7215996832 1.3978 2.7626 1.3648
.5247997696 .7871996544 1.3914 2.7803 1.3889
.5247997696 .8527996256 1.3849 2.7999 1.4150
.5247997696 .9183995968 1.3786 2.8185 1.4399
.5247997696 .9839995680 1.3720 2.8182 1.4462
.5247997696 1.0495995392 1.3662 2.8183 1.4521
.5247997696 1.1151995104 1.3606 2.8182 1.4576
.5247997696 1.1807994816 1.3557 2.8180 1.4623
.5247997696 1.2463994528 1.3535 2.8179 1.4644
.5247997696 1.3119994240 1.3579 2.8180 1.4601
.5247997696 1.3775993952 1.3631 2.8180 1.4549
.5247997696 1.4431993664 1.3689 2.8181 1.4492
.5247997696 1.5087993376 1.3753 2.8183 1.4430
.5247997696 1.5743993088 1.3816 2.8104 1.4288
.5247997696 1.6399992800 1.3884 2.7901 1.4017
.5247997696 1.7055992512 1.3949 2.7715 1.3766
.5247997696 1.7711992224 1.4012 2.7550 1.3538
.5247997696 1.8367991936 1.4069 2.7405 1.3336
.5247997696 1.9023991648 1.4124 2.7287 1.3163
.5247997696 1.9679991360 1.4170 2.7191 1.3021
.5903997408 0 1.4338 2.7429 1.3091
.5903997408 .0655999712 1.4332 2.7304 1.2972
.5903997408 .1311999424 1.4312 2.7204 1.2892
.5903997408 .1967999136 1.4279 2.7133 1.2854
.5903997408 .2623998848 1.4235 2.7090 1.2855
.5903997408 .3279998560 1.4182 2.7076 1.2894
.5903997408 .3935998272 1.4153 2.7089 1.2936
.5903997408 .4591997984 1.4123 2.7128 1.3005
.5903997408 .5247997696 1.4085 2.7193 1.3108
.5903997408 .5903997408 1.4040 2.7284 1.3244
.5903997408 .6559997120 1.3987 2.7398 1.3411
.5903997408 .7215996832 1.3931 2.7538 1.3607
.5903997408 .7871996544 1.3872 2.7701 1.3829
.5903997408 .8527996256 1.3809 2.7884 1.4075
.5903997408 .9183995968 1.3748 2.8089 1.4341
.5903997408 .9839995680 1.3684 2.8309 1.4625
.5903997408 1.0495995392 1.3626 2.8450 1.4824
.5903997408 1.1151995104 1.3568 2.8447 1.4879
.5903997408 1.1807994816 1.3517 2.8446 1.4929
.5903997408 1.2463994528 1.3493 2.8445 1.4952
.5903997408 1.3119994240 1.3541 2.8445 1.4904
.5903997408 1.3775993952 1.3594 2.8446 1.4852
.5903997408 1.4431993664 1.3652 2.8426 1.4774
.5903997408 1.5087993376 1.3715 2.8196 1.4481
.5903997408 1.5743993088 1.3779 2.7985 1.4206
.5903997408 1.6399992800 1.3842 2.7791 1.3949
.5903997408 1.7055992512 1.3906 2.7621 1.3715
.5903997408 1.7711992224 1.3963 2.7469 1.3506
.5903997408 1.8367991936 1.4016 2.7340 1.3324
.5903997408 1.9023991648 1.4063 2.7236 1.3173
.5903997408 1.9679991360 1.4105 2.7157 1.3052
.6559997120 0 1.4265 2.7520 1.3255
.6559997120 .0655999712 1.4257 2.7378 1.3121
.6559997120 .1311999424 1.4239 2.7264 1.3025
.6559997120 .1967999136 1.4209 2.7178 1.2969
.6559997120 .2623998848 1.4171 2.7120 1.2949
.6559997120 .3279998560 1.4124 2.7091 1.2967
.6559997120 .3935998272 1.4076 2.7086 1.3010
.6559997120 .4591997984 1.4052 2.7109 1.3057
.6559997120 .5247997696 1.4021 2.7159 1.3138
.6559997120 .5903997408 1.3983 2.7235 1.3252
.6559997120 .6559997120 1.3936 2.7334 1.3398
.6559997120 .7215996832 1.3884 2.7457 1.3573
.6559997120 .7871996544 1.3832 2.7609 1.3777
.6559997120 .8527996256 1.3772 2.7777 1.4005
.6559997120 .9183995968 1.3711 2.7967 1.4256
.6559997120 .9839995680 1.3651 2.8178 1.4527
.6559997120 1.0495995392 1.3589 2.8405 1.4816
.6559997120 1.1151995104 1.3536 2.8655 1.5119
.6559997120 1.1807994816 1.3483 2.8737 1.5254
.6559997120 1.2463994528 1.3457 2.8734 1.5277
.6559997120 1.3119994240 1.3507 2.8734 1.5227
.6559997120 1.3775993952 1.3563 2.8529 1.4966
.6559997120 1.4431993664 1.3620 2.8290 1.4670
.6559997120 1.5087993376 1.3682 2.8071 1.4389
.6559997120 1.5743993088 1.3742 2.7870 1.4128
.6559997120 1.6399992800 1.3800 2.7688 1.3888
.6559997120 1.7055992512 1.3861 2.7533 1.3672
.6559997120 1.7711992224 1.3914 2.7396 1.3482
.6559997120 1.8367991936 1.3961 2.7283 1.3322
.6559997120 1.9023991648 1.4003 2.7194 1.3191
.6559997120 1.9679991360 1.4038 2.7131 1.3093
.7215996832 0 1.4188 2.7616 1.3428
.7215996832 .0655999712 1.4179 2.7459 1.3280
.7215996832 .1311999424 1.4164 2.7333 1.3169
.7215996832 .1967999136 1.4138 2.7231 1.3093
.7215996832 .2623998848 1.4104 2.7157 1.3053
.7215996832 .3279998560 1.4061 2.7110 1.3049
.7215996832 .3935998272 1.4013 2.7093 1.3080
.7215996832 .4591997984 1.3981 2.7098 1.3117
.7215996832 .5247997696 1.3955 2.7130 1.3175
.7215996832 .5903997408 1.3925 2.7191 1.3266
.7215996832 .6559997120 1.3887 2.7277 1.3390
.7215996832 .7215996832 1.3841 2.7387 1.3546
.7215996832 .7871996544 1.3791 2.7520 1.3729
.7215996832 .8527996256 1.3737 2.7677 1.3940
.7215996832 .9183995968 1.3684 2.7858 1.4174
.7215996832 .9839995680 1.3621 2.8052 1.4431
.7215996832 1.0495995392 1.3563 2.8271 1.4708
.7215996832 1.1151995104 1.3508 2.8509 1.5001
.7215996832 1.1807994816 1.3455 2.8763 1.5308
.7215996832 1.2463994528 1.3431 2.8894 1.5463
.7215996832 1.3119994240 1.3479 2.8632 1.5153
.7215996832 1.3775993952 1.3536 2.8388 1.4852
.7215996832 1.4431993664 1.3593 2.8160 1.4567
.7215996832 1.5087993376 1.3652 2.7952 1.4300
.7215996832 1.5743993088 1.3710 2.7764 1.4054
.7215996832 1.6399992800 1.3765 2.7596 1.3831
.7215996832 1.7055992512 1.3817 2.7450 1.3633
.7215996832 1.7711992224 1.3868 2.7333 1.3465
.7215996832 1.8367991936 1.3910 2.7235 1.3325
.7215996832 1.9023991648 1.3945 2.7162 1.3217
.7215996832 1.9679991360 1.3973 2.7115 1.3142
.7871996544 0 1.4109 2.7719 1.3610
.7871996544 .0655999712 1.4102 2.7550 1.3448
.7871996544 .1311999424 1.4088 2.7409 1.3321
.7871996544 .1967999136 1.4065 2.7292 1.3227
.7871996544 .2623998848 1.4036 2.7203 1.3167
.7871996544 .3279998560 1.4001 2.7141 1.3140
.7871996544 .3935998272 1.3959 2.7105 1.3146
.7871996544 .4591997984 1.3918 2.7099 1.3181
.7871996544 .5247997696 1.3900 2.7116 1.3216
.7871996544 .5903997408 1.3875 2.7160 1.3285
.7871996544 .6559997120 1.3843 2.7229 1.3386
.7871996544 .7215996832 1.3804 2.7324 1.3520
.7871996544 .7871996544 1.3759 2.7442 1.3683
.7871996544 .8527996256 1.3711 2.7586 1.3875
.7871996544 .9183995968 1.3661 2.7754 1.4093
.7871996544 .9839995680 1.3603 2.7937 1.4334
.7871996544 1.0495995392 1.3545 2.8143 1.4598
.7871996544 1.1151995104 1.3500 2.8369 1.4869
.7871996544 1.1807994816 1.3491 2.8614 1.5123
.7871996544 1.2463994528 1.3488 2.8742 1.5254
.7871996544 1.3119994240 1.3494 2.8489 1.4995
.7871996544 1.3775993952 1.3517 2.8254 1.4737
.7871996544 1.4431993664 1.3575 2.8038 1.4463
.7871996544 1.5087993376 1.3630 2.7841 1.4211
.7871996544 1.5743993088 1.3684 2.7665 1.3981
.7871996544 1.6399992800 1.3736 2.7511 1.3775
.7871996544 1.7055992512 1.3782 2.7380 1.3598
.7871996544 1.7711992224 1.3827 2.7276 1.3449
.7871996544 1.8367991936 1.3863 2.7194 1.3331
.7871996544 1.9023991648 1.3891 2.7138 1.3247
.7871996544 1.9679991360 1.3911 2.7106 1.3195
.8527996256 0 1.4026 2.7824 1.3798
.8527996256 .0655999712 1.4024 2.7647 1.3623
.8527996256 .1311999424 1.4012 2.7491 1.3479
.8527996256 .1967999136 1.3993 2.7360 1.3367
.8527996256 .2623998848 1.3970 2.7257 1.3287
.8527996256 .3279998560 1.3942 2.7179 1.3237
.8527996256 .3935998272 1.3909 2.7129 1.3220
.8527996256 .4591997984 1.3874 2.7106 1.3232
.8527996256 .5247997696 1.3850 2.7108 1.3258
.8527996256 .5903997408 1.3830 2.7134 1.3304
.8527996256 .6559997120 1.3806 2.7190 1.3384
.8527996256 .7215996832 1.3773 2.7268 1.3495
.8527996256 .7871996544 1.3738 2.7375 1.3637
.8527996256 .8527996256 1.3694 2.7503 1.3809
.8527996256 .9183995968 1.3646 2.7655 1.4009
.8527996256 .9839995680 1.3592 2.7827 1.4235
.8527996256 1.0495995392 1.3572 2.8021 1.4449
.8527996256 1.1151995104 1.3560 2.8238 1.4678
.8527996256 1.1807994816 1.3551 2.8470 1.4919
.8527996256 1.2463994528 1.3549 2.8593 1.5044
.8527996256 1.3119994240 1.3554 2.8352 1.4798
.8527996256 1.3775993952 1.3565 2.8127 1.4562
.8527996256 1.4431993664 1.3582 2.7922 1.4340
.8527996256 1.5087993376 1.3618 2.7737 1.4119
.8527996256 1.5743993088 1.3669 2.7575 1.3906
.8527996256 1.6399992800 1.3714 2.7434 1.3720
.8527996256 1.7055992512 1.3758 2.7320 1.3562
.8527996256 1.7711992224 1.3792 2.7227 1.3435
.8527996256 1.8367991936 1.3818 2.7158 1.3340
.8527996256 1.9023991648 1.3840 2.7117 1.3277
.8527996256 1.9679991360 1.3854 2.7102 1.3248
.9183995968 0 1.3947 2.7937 1.3990
.9183995968 .0655999712 1.3945 2.7748 1.3803
.9183995968 .1311999424 1.3936 2.7580 1.3644
.9183995968 .1967999136 1.3922 2.7436 1.3514
.9183995968 .2623998848 1.3907 2.7320 1.3413
.9183995968 .3279998560 1.3885 2.7227 1.3342
.9183995968 .3935998272 1.3861 2.7160 1.3299
.9183995968 .4591997984 1.3836 2.7121 1.3285
.9183995968 .5247997696 1.3808 2.7107 1.3299
.9183995968 .5903997408 1.3798 2.7122 1.3324
.9183995968 .6559997120 1.3780 2.7160 1.3380
.9183995968 .7215996832 1.3755 2.7223 1.3468
.9183995968 .7871996544 1.3722 2.7311 1.3589
.9183995968 .8527996256 1.3687 2.7428 1.3741
.9183995968 .9183995968 1.3662 2.7566 1.3904
.9183995968 .9839995680 1.3642 2.7723 1.4081
.9183995968 1.0495995392 1.3630 2.7906 1.4276
.9183995968 1.1151995104 1.3623 2.8112 1.4489
.9183995968 1.1807994816 1.3616 2.8334 1.4718
.9183995968 1.2463994528 1.3615 2.8453 1.4838
.9183995968 1.3119994240 1.3618 2.8220 1.4602
.9183995968 1.3775993952 1.3625 2.8005 1.4380
.9183995968 1.4431993664 1.3636 2.7812 1.4176
.9183995968 1.5087993376 1.3649 2.7639 1.3990
.9183995968 1.5743993088 1.3669 2.7491 1.3822
.9183995968 1.6399992800 1.3703 2.7365 1.3662
.9183995968 1.7055992512 1.3738 2.7263 1.3525
.9183995968 1.7711992224 1.3766 2.7186 1.3420
.9183995968 1.8367991936 1.3787 2.7134 1.3347
.9183995968 1.9023991648 1.3801 2.7109 1.3308
.9183995968 1.9679991360 1.3821 2.7110 1.3289
.9839995680 0 1.3868 2.8057 1.4189
.9839995680 .0655999712 1.3869 2.7857 1.3988
.9839995680 .1311999424 1.3863 2.7677 1.3814
.9839995680 .1967999136 1.3852 2.7518 1.3666
.9839995680 .2623998848 1.3844 2.7388 1.3544
.9839995680 .3279998560 1.3831 2.7281 1.3450
.9839995680 .3935998272 1.3815 2.7199 1.3384
.9839995680 .4591997984 1.3800 2.7144 1.3344
.9839995680 .5247997696 1.3783 2.7113 1.3330
.9839995680 .5903997408 1.3774 2.7113 1.3339
.9839995680 .6559997120 1.3764 2.7136 1.3372
.9839995680 .7215996832 1.3746 2.7185 1.3439
.9839995680 .7871996544 1.3727 2.7258 1.3531
.9839995680 .8527996256 1.3717 2.7358 1.3641
.9839995680 .9183995968 1.3709 2.7483 1.3774
.9839995680 .9839995680 1.3698 2.7628 1.3930
.9839995680 1.0495995392 1.3692 2.7798 1.4106
.9839995680 1.1151995104 1.3687 2.7989 1.4302
.9839995680 1.1807994816 1.3685 2.8203 1.4518
.9839995680 1.2463994528 1.3685 2.8317 1.4632
.9839995680 1.3119994240 1.3686 2.8094 1.4408
.9839995680 1.3775993952 1.3689 2.7891 1.4202
.9839995680 1.4431993664 1.3694 2.7709 1.4015
.9839995680 1.5087993376 1.3703 2.7553 1.3850
.9839995680 1.5743993088 1.3712 2.7417 1.3705
.9839995680 1.6399992800 1.3719 2.7302 1.3583
.9839995680 1.7055992512 1.3732 2.7216 1.3484
.9839995680 1.7711992224 1.3753 2.7154 1.3401
.9839995680 1.8367991936 1.3767 2.7118 1.3351
.9839995680 1.9023991648 1.3776 2.7109 1.3333
.9839995680 1.9679991360 1.3792 2.7125 1.3333
1.0495995392 0 1.3792 2.8181 1.4389
1.0495995392 .0655999712 1.3793 2.7970 1.4177
1.0495995392 .1311999424 1.3789 2.7777 1.3988
1.0495995392 .1967999136 1.3787 2.7609 1.3822
1.0495995392 .2623998848 1.3784 2.7465 1.3681
1.0495995392 .3279998560 1.3779 2.7343 1.3564
1.0495995392 .3935998272 1.3773 2.7246 1.3473
1.0495995392 .4591997984 1.3769 2.7175 1.3406
1.0495995392 .5247997696 1.3765 2.7130 1.3365
1.0495995392 .5903997408 1.3763 2.7113 1.3350
1.0495995392 .6559997120 1.3760 2.7120 1.3360
1.0495995392 .7215996832 1.3758 2.7154 1.3396
1.0495995392 .7871996544 1.3756 2.7211 1.3455
1.0495995392 .8527996256 1.3756 2.7296 1.3540
1.0495995392 .9183995968 1.3758 2.7407 1.3649
1.0495995392 .9839995680 1.3756 2.7539 1.3783
1.0495995392 1.0495995392 1.3755 2.7695 1.3940
1.0495995392 1.1151995104 1.3756 2.7875 1.4119
1.0495995392 1.1807994816 1.3757 2.8078 1.4321
