-5.71323496 -5.64962029 -5.64137949 -5.64100765 -5.58550691 -5.58451967 -5.52942197 -5.44698249 -5.4452223 -5.44320738 -5.44248992 -5.44203937 -5.4401037 -5.3516246 -5.34968374 -5.34889792 -5.33817271 -5.33768503 -5.30532272 -5.12346909 -5.12285632 -5.12248011 -5.11928391 -5.11875734 -5.11734741 -5.10019874 -5.09272175 -5.08331073 -5.08275084 -5.0785346 -5.03950641 -4.94241059 -4.93533957 -4.93086788 -4.93029251 -4.92856359 -4.893378 -4.70352706 -4.68631865 -4.68254664 -4.6821029 -4.68112129 -4.66969595 -4.63913419 -4.60968539 -4.59785941 -4.59737592 -4.59524259 -4.591962 -4.5907066 -4.5900875 -4.58953846 -4.58905646 -4.58835174 -4.53432422 -4.48219719 -4.41770701 -4.40323468 -4.38202258 -4.34451926 -4.34141273 -4.34104883 -4.33799136 -4.33757003 -4.3362132 -4.33528179 -4.3118664 -4.30451384 -4.26607312 -4.22241446 -4.21246118 -4.20946314 -4.2086848 -4.20587635 -4.15012799 -4.14850169 -4.1400575 -4.13980454 -4.12095177 -4.11460043 -4.11002879 -4.09554906 -4.08940356 -4.08831088 -4.08801565 -4.087547 -4.08630734 -4.08542136 -4.08481952 -4.08388517 -4.08377424 -4.03864985 -4.00348327 -3.94192488 -3.93546577 -3.93506975 -3.93119481 -3.92554757 -3.92026289 -3.91430241 -3.91377887 -3.91287666 -3.91206642 -3.91194599 -3.9113297 -3.90784383 -3.90727428 -3.9065253 -3.90455495 -3.9036171 -3.90296019 -3.90121669 -3.90085788 -3.89962776 -3.89928529 -3.82804156 -3.78433937 -3.76638298 -3.76632668 -3.76563937 -3.76202611 -3.75932676 -3.65699361 -3.58413619 -3.56488609 -3.56216429 -3.56123977 -3.56026087 -3.54910439 -3.54890817 -3.54715447 -3.54654122 -3.53601153 -3.53329919 -3.5069822 -3.47648448 -3.47347518 -3.47284216 -3.47262467 -3.47230528 -3.47208541 -3.47142996 -3.46326846 -3.46251809 -3.46227228 -3.45319765 -3.44195967 -3.42575004 -3.42478307 -3.42435826 -3.42403972 -3.39028995 -3.35520337 -3.34607657 -3.33420588 -3.33383753 -3.33329177 -3.33292824 -3.33182326 -3.33104579 -3.32757859 -3.32698659 -3.32567703 -3.28525893 -3.24838313 -3.24095977 -3.23777368 -3.23768409 -3.22995721 -3.22910416 -3.14350702 -3.09159828 -3.06702826 -3.06521113 -3.06421114 -3.06332988 -3.06281762 -3.060152 -3.05608573 -3.05545283 -3.05339829 -3.04551905 -3.02790116 -3.02416636 -3.02409176 -3.02364602 -3.02210064 -3.02122175 -3.02067247 -3.02042298 -3.02017655 -3.01909628 -2.99934467 -2.96918647 -2.92030784 -2.8733327 -2.8674169 -2.86682437 -2.86603921 -2.86230656 -2.86154891 -2.86107091 -2.86051776 -2.86004445 -2.85930701 -2.83953074 -2.73522729 -2.70916601 -2.66380186 -2.6636818 -2.66349075 -2.64124898 -2.63688628 -2.63340196 -2.62651184 -2.62608084 -2.6256202 -2.6170533 -2.6155993 -2.61531346 -2.61493777 -2.61429126 -2.61356072 -2.60086545 -2.56000914 -2.55360897 -2.55278111 -2.55036705 -2.54464824 -2.54072541 -2.49642241 -2.47841766 -2.44558625 -2.44453735 -2.44392572 -2.44260611 -2.44205344 -2.44164905 -2.44127851 -2.44100454 -2.43955999 -2.43781375 -2.43705603 -2.43658091 -2.43639366 -2.43564224 -2.43218492 -2.40438123 -2.36681154 -2.35387851 -2.35354053 -2.35342204 -2.35224216 -2.35184294 -2.35117182 -2.35068803 -2.35000284 -2.34991784 -2.32528431 -2.31881345 -2.20407443 -2.14625359 -2.11234958 -2.11008342 -2.10957798 -2.10395282 -2.10203499 -2.10123654 -2.10012704 -2.09886869 -2.09669246 -2.09512963 -2.07890211 -2.0778496 -2.07443397 -2.07385495 -2.07259246 -2.07229486 -2.06865312 -2.06479594 -2.06421319 -2.06212321 -2.0615794 -2.02468079 -1.99057056 -1.97935316 -1.94617131 -1.94573022 -1.94525088 -1.87907803 -1.84169161 -1.82658417 -1.82627496 -1.82250615 -1.82183077 -1.82121072 -1.82068579 -1.80404906 -1.79116104 -1.79026511 -1.78909625 -1.78713324 -1.78094522 -1.77550566 -1.76886022 -1.76633242 -1.76605733 -1.76212826 -1.73923776 -1.72694016 -1.72637997 -1.72633054 -1.72092711 -1.71837428 -1.71718103 -1.71061319 -1.71029673 -1.70988887 -1.69848779 -1.68629274 -1.63053036 -1.60698232 -1.56851786 -1.56824285 -1.5674065 -1.56685453 -1.56654475 -1.56607457 -1.56584693 -1.5652279 -1.56502676 -1.56092169 -1.55204304 -1.55109264 -1.55031401 -1.54766875 -1.5432454 -1.53448232 -1.52019405 -1.50300611 -1.49521914 -1.49408001 -1.49379012 -1.49248969 -1.49202533 -1.49038725 -1.48987517 -1.4879599 -1.48720318 -1.48292818 -1.47692125 -1.47313598 -1.44763694 -1.44699928 -1.4466487 -1.33989782 -1.33173868 -1.32961492 -1.32052859 -1.30468597 -1.30372345 -1.30330973 -1.26476773 -1.22629772 -1.22457933 -1.22387464 -1.22059148 -1.21137476 -1.20906288 -1.20837249 -1.20742433 -1.20657376 -1.20334398 -1.20115807 -1.19102697 -1.19064606 -1.18832889 -1.18710537 -1.18688835 -1.18522936 -1.17409792 -1.16588578 -1.12539898 -1.1250609 -1.12418266 -1.10621523 -1.08783908 -1.08140667 -1.08008473 -1.07355106 -1.0630943 -1.0621596 -1.06160383 -1.05537639 -1.04939418 -1.04794593 -1.04682622 -1.04562373 -1.04485158 -1.03430245 -1.02275947 -1.02221177 -1.0214042 -1.00898998 -1.00637183 -1.00432965 -1.00190511 -0.99994349 -0.99569774 -0.99514155 -0.99437698 -0.98909899 -0.98801862 -0.9877342 -0.98179652 -0.88239033 -0.8630778 -0.85496552 -0.83980534 -0.82975176 -0.82768935 -0.82633788 -0.79173416 -0.75195077 -0.75137755 -0.75099897 -0.74912803 -0.7468436 -0.74594177 -0.73877202 -0.7366359 -0.73432537 -0.73273584 -0.73193311 -0.73063854 -0.72920325 -0.72462864 -0.72417707 -0.72310053 -0.72304992 -0.7194821 -0.71923085 -0.70759438 -0.7072713 -0.70626668 -0.7004869 -0.68938724 -0.683037 -0.64973389 -0.64919479 -0.64729454 -0.63791995 -0.63310752 -0.63225982 -0.62695249 -0.62084608 -0.60175082 -0.54293803 -0.50645089 -0.46815714 -0.4524282 -0.45090089 -0.44770607 -0.44712576 -0.44687118 -0.44589936 -0.44551557 -0.44488279 -0.43429287 -0.41771263 -0.40723307 -0.39990583 -0.39964295 -0.39856329 -0.39695374 -0.30904682 -0.28325315 -0.26408591 -0.26363962 -0.26189661 -0.24127705 -0.23592124 -0.23189419 -0.23016198 -0.22896274 -0.22770242 -0.2267153 -0.20950907 -0.14271088 -0.14209034 -0.12573562 -0.12352171 -0.12160346 -0.10183467 -0.09562875 -0.08704405 -0.0815895 -0.08095887 -0.06284662 0.01328199 0.06309978 0.08716296 0.09899628 0.09986049 0.10177852 0.10476081 0.105671 0.1063248 0.11147508 0.11259875 0.12288797 0.26639751 0.2999692 0.31641692 0.31702504 0.32275425 0.32303448 0.35491696 0.54879074 0.57884988 0.59787064 0.60525778 0.61406074 0.62566315 0.62644538 0.63366043 0.63401591 0.63587582 0.65907101 0.69914265 0.8220213 0.82299442 0.83486041 0.83589985 0.84484203 0.89117698 1.30155296 1.34142791 1.34189318 1.34385861 1.36087929 1.37940975 1.98396513 2.0884853 2.12392294 2.13992202 2.14249463 2.16477091 2.21227285 2.44057948 2.53389818 2.54029553 2.54453655 2.5513411 2.55158593 2.63152628 2.80523133 2.98517684 2.98612975 2.98739207 3.00095008 3.00653486 3.00828396 3.01109798 3.01468026 3.02056243 3.04372414 3.09327561 3.11344093 3.12284712 3.12603953 3.12797907 3.1561932 3.16652078 3.43097146 3.45116478 3.45267258 3.45916073 3.46848625 3.47208689 3.49441881 3.62187771 3.62345281 3.63090755 3.63467263 3.63557283 3.6371465 3.64031036 3.64726737 3.6480856 3.65102804 3.68133821 3.71682358 3.80704993 3.80717707 3.80839237 3.82776358 3.83331799 3.85266455 3.85573984 3.86343907 3.86479019 3.87804277 3.91584369 3.94941179 3.97459574 3.97515581 3.97656757 3.99084258 3.99217469 4.11862156 4.20338447 4.20674205 4.20906059 4.20930204 4.21218389 4.22183096 4.30441548 4.30627249 4.30698649 4.31011025 4.31106507 4.31362195 4.31466278 4.31831735 4.32024986 4.3313729 4.33718227 4.3510547 4.39439006 4.40091779 4.40135845 4.40173 4.40269502 4.40549346 4.40579198 4.40858906 4.40891451 4.41042953 4.41273311 4.41910121 4.43585612 4.43604497 4.43681846 4.48637336 4.49570393 4.53036423 4.53771782 4.53797891 4.53928779 4.54733742 4.55661525 4.56438633 4.57018152 4.57090187 4.57125655 4.58306887 4.61080706 4.66082276 4.69139235 4.69280487 4.69425348 4.70357568 4.70881505 4.71033109 4.72618103 4.74866708 4.84659217 4.8531545 4.85404643 4.85480128 4.85640827 4.85751333 4.86413704 4.93217436 4.93349674 4.93704186 4.95137903 4.969869 4.97120099 4.97163763 4.97465659 4.977537 4.98269383 4.98385152 4.98413607 4.98495924 4.98721901 4.99453873 5.00517028 5.00849824 5.02040203 5.02344565 5.03484659 5.03575676 5.03718825 5.03810857 5.03843067 5.03855603 5.03899002 5.03972326 5.040057 5.04125722 5.04197578 5.0426712 5.04394339 5.0444522 5.04601207 5.04664331 5.0469357 5.05703635 5.05845201 5.06379669 5.06599947 5.06658047 5.06965036 5.07578679 5.07655638 5.07713318 5.10460518 5.13722348 5.17508911 5.20229895 5.26186964 5.29732866 5.33638678 5.33659218 5.33738207 5.36866068 5.37637433 5.37917826 5.38023589 5.38128504 5.38200797 5.38259895 5.39516446 5.48489768 5.49129326 5.49422299 5.49598203 5.49633121 5.49842582 5.50212148 5.51220642 5.51319723 5.51336475 5.52355546 5.58512134 5.6490201 5.72105602 5.72163859 5.72292088 5.72485805 5.72555419 5.72623335 5.72818182 5.74514226 5.74548971 5.74629502 5.74710653 5.7484785 5.74851685 5.74955135 5.74995301 5.75124424 5.7535582 5.7662857 5.77600345 5.77693982 5.77917158 5.77950527 5.78035936 5.7815737 5.7821633 5.78293084 5.78369849 5.78433772 5.78576782 5.7862071 5.78651185 5.78687734 5.78881468 5.83581053 6.05133916 6.15305569 6.2525765 6.25296474 6.25332332 6.25410424 6.25558142 6.25676236 6.25700734 6.25806829 6.25843457 6.2786589 6.28748093 6.33125308 6.34975012 6.35371682 6.35429428 6.35462377 6.35551152 6.35853207 6.35877216 6.35922332 6.35973302 6.37005576 6.41258991 6.42940972 6.44797565 6.44841244 6.44902268 6.46235458 6.48074798 6.53059308 6.56036297 6.56164268 6.56171113 6.56408415 6.56919886 6.57892916 6.58485877 6.58561002 6.58596524 6.59836983 6.63012661 6.68040035 6.69989297 6.70026213 6.70086486 6.70356812 6.71274219 6.71812069 6.71861393 6.7193472 6.72050014 6.72685654 6.76652563 6.80827496 6.82883629 6.83059707 6.83129396 6.83807012 6.98269319 7.12293893 7.21785304 7.22386462 7.22427464 7.22475806 7.22644397 7.22841608 7.22890653 7.22906575 7.23064813 7.23813533 7.24522444 7.2550292 7.2755424 7.27585795 7.27687277 7.27871433 7.27995877 7.28323094 7.28382457 7.28489681 7.2854812 7.30007196 7.40499108 7.52734417 7.60164078 7.60311732 7.60360579 7.61708892 7.62103471 7.62207059 7.62258655 7.62299014 7.62341445 7.6262788 7.63650647 7.7323459 7.74688495 7.76044251 7.760618 7.76126858 7.76171991 7.76503755 7.76584381 7.76593534 7.76622149 7.77770204 7.83693336 7.96366165 7.97069431 7.97751581 7.97789074 7.97828068 7.97843884 7.97998915 8.00178526 8.00226783 8.00437637 8.00542554 8.03424726 8.05810207 8.08217773 8.08287155 8.08470034 8.09174587 8.09286134 8.09911957 8.10257864 8.10441325 8.10540885 8.11311449 8.23108381 8.56065933 8.66821555 8.6746379 8.67497765 8.67508346 8.67644996 8.6781695 8.67866244 8.67873287 8.67963026 8.68750449 8.69286131 8.71304107 8.73268205 8.73871743 8.73899708 8.73944616 8.74120877 8.74536589 8.74658651 8.7477882 8.74816511 8.75364145 8.80370991 8.87386272 8.90572235 8.9058375 8.90681254 8.91376323 8.92101916 9.07134521 9.09678947 9.10363462 9.10365018 9.10449663 9.10608716 9.11267484 9.1131069 9.11374304 9.11409442 9.12110742 9.14173287 9.1909231 9.21169939 9.21242632 9.21340324 9.21634133 9.26580307 9.45219754 9.50919004 9.51058702 9.51194254 9.51239479 9.51505007 9.5195226 9.52575515 9.52629071 9.52785846 9.53365757 9.56281774 9.8812902 9.98131215 9.98305337 9.98307715 9.98565351 9.98698364 9.98826675 9.99047949 9.99101699 9.99125328 9.99463843 9.99833789 10.0293312 10.05893992 10.06270148 10.0630449 10.06451443 10.06633124 10.06979329 10.06997853 10.07122077 10.07280537 10.07869883 10.09385149 10.26397529 10.28013167 10.28835537 10.28869497 10.28946302 10.29013486 10.29185672 10.30029475 10.30074603 10.30161483 10.30442131 10.33475027 10.68041722 10.74225612 10.74370747 10.74480846 10.74519747 10.74889124 10.7517615 10.75247008 10.75694417 10.7580655 10.76212956 10.77308836 10.98882135 11.03776539 11.03851905 11.03918781 11.04115361 11.04281613 11.12522727 11.13214073 11.14936706 11.15008029 11.15065578 11.15244559 11.15388248 11.16876462 11.1750875 11.1756211 11.17694225 11.17908662 11.23240438 11.24346195 11.2487143 11.24965526 11.25415379 11.26255204 11.62051697 11.66866926 11.69116049 11.69160549 11.69172499 11.69508243 11.69791462 11.69963886 11.70032028 11.71870706 11.71890609 11.73053015 11.92057414 11.93513453 11.93608349 11.93952158 11.94157524 11.94406991 11.94536714 11.94921868 11.9500228 11.95160937 11.95309294 11.9573043 12.18812483 12.24832485 12.28370576 12.28396818 12.28494607 12.28569139 12.34333701 12.40295035 12.40329912 12.41271707 12.41360462 12.41787553 12.57480252 12.58764382 
