0.7 31.460779412
0.7253165 21.9624305659
0.7506329 18.2734494906
0.7759494 31.5203951488
0.8012658 22.1824604941
0.8265823 26.2775906511
0.8518987 21.4224539761
0.8772152 21.5518356259
0.9025316 14.6872653097
0.9278481 25.8846656307
0.9531646 24.6146478178
0.978481 11.1422777325
1.0037975 20.3526104035
1.0291139 23.8925524082
1.0544304 14.0864650256
1.0797468 15.9543123261
1.1050633 13.1336747248
1.1303797 18.7267311758
1.1556962 16.6081425404
1.1810127 4.02444329
1.2063291 13.6682497054
1.2316456 15.8055287548
1.256962 12.3205926736
1.2822785 10.9727514161
1.3075949 10.5842356994
1.3329114 7.2625217638
1.3582278 8.9112697377
1.3835443 8.0345016901
1.4088608 2.3145936117
1.4341772 4.1222723522
1.4594937 5.5892054738
1.4848101 7.7420822459
1.5101266 9.8778342562
1.535443 12.0533308496
1.5607595 12.903336235
1.5860759 9.8102376233
1.6113924 6.1716688915
1.6367089 4.1134931734
1.6620253 2.1047226425
1.6873418 0.022659532
1.7126582 1.2237615608
1.7379747 2.0599059558
1.7632911 4.1036696382
1.7886076 5.2635978169
1.8139241 8.2328188472
1.8392405 9.2097634832
1.864557 8.6828810914
1.8898734 9.5533789833
1.9151899 9.3252868622
1.9405063 6.951484424
1.9658228 6.3877680531
1.9911392 2.7725664419
2.0164557 3.5996497423
2.0417722 12.052331928
2.0670886 14.0809770359
2.0924051 17.9207540325
2.1177215 12.0915252272
2.143038 16.5763343844
2.1683544 9.3696256422
2.1936709 12.8707803264
2.2189873 13.4891454668
2.2443038 20.3572562043
2.2696203 10.1324041121
2.2949367 10.1787075597
2.3202532 20.8437831531
2.3455696 15.1239293032
2.3708861 17.548928223
2.3962025 17.3025997623
2.421519 22.1531839454
2.4468354 20.6050467808
2.4721519 19.0789182988
2.4974684 21.3067878311
2.5227848 21.960242721
2.5481013 12.6993544685
2.5734177 24.5696142483
2.5987342 26.1922147977
2.6240506 17.9612944122
2.6493671 23.2278080939
2.6746835 22.4338523215
2.7 19.3567562098
